book_id,similar_books,publication_year,title,writers,illustrators,contributors,editors,translators
412345,[],1999.0,"Summer Danger Collection (Sweet Valley High Super Thrillers, #7, #8)","['2423', '169001']",[],[],[],[]
1126701,"['5982816', '7662614', '647475', '9762805', '1298568', '14553583', '949498', '1971206', '58945', '20384951', '18870458', '13447325', '510203', '1181002', '819050', '575737', '2904905', '1585346']",2007.0,The Octonauts and the Sea of Shade,['303467'],[],[],[],[]
1202544,[],2007.0,"A Little Snow Fairy Sugar, Vol. 03","['270939', '1227192']",[],[],[],[]
824661,[],,The Red Army Order of Battle in the Great Patriotic War,['231741'],[],[],[],[]
1202542,[],2006.0,"A Little Snow Fairy Sugar, Vol. 01",['5724845'],['1227192'],[],[],[]
1141111,"['46651', '112517', '566429', '568129', '46656', '76890', '7971', '537148', '826521', '64467']",1988.0,"Prelude to Foundation (Foundation, #1)",['16667'],[],[],[],[]
138456,"['2847395', '1559221', '2799237', '596986', '2458987', '130220', '438025', '17262561', '4216250', '11588966', '407432', '7865039', '6894123', '18373373', '17345275', '1692766', '15998357', '17412714']",1988.0,The Skin,['80083'],[],[],[],['218994']
138453,"['4884731', '568585', '475275', '869', '224572', '6217964', '569361', '294964']",2007.0,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 14",['8476'],[],[],[],['362098']
40372,"['409796', '641141', '1171355', '591745', '1861065', '1531197', '2605284', '1005186', '1183819', '2796071', '939666', '690949', '397370', '1242761', '13536521', '479304']",2001.0,"Pirates of Venus (Venus, #1)",['10885'],['651160'],[],[],[]
40376,"['1531148', '1025194', '1414669', '6328857', '1161872', '676237', '1470365', '987974', '263112', '99984', '9427629', '584356', '186182', '74988', '1296012']",1979.0,"Swords of Mars (Barsoom, #8)",['10885'],[],[],[],[]
40379,"['9427629', '1875499', '1531148', '591785', '252230', '12045299', '409809', '676237', '209506', '546454', '50854', '941224']",2001.0,"The Warlord of Mars (Barsoom, #3)",['10885'],[],[],[],[]
40378,"['409796', '1414669', '252230', '676237', '1531148', '1161498', '9427629', '3497718', '6522491', '12045299', '12993580', '263121', '1025194', '6328857', '1586111']",2005.0,"The Chessmen of Mars (Barsoom, #5)",['10885'],[],[],[],[]
452060,[],1990.0,"The Heart of the Goddess: Art, Myth and Meditations of the World's Sacred Feminine",['5680756'],[],[],[],[]
452069,[],2007.0,David Beckham's Soccer Skills,['106970'],[],[],[],[]
1043265,"['55725', '289796', '253055', '290342']",1992.0,"A House Divided (The Russians, #2)","['3521078', '31464']",[],[],[],[]
96559,"['773903', '107616', '239470', '276444', '8098117', '1455501', '212711', '182219', '8509', '713952', '126830', '242543', '547283', '401553', '1910387', '225850', '931811', '573002']",1999.0,The Well-Trained Mind: A Guide to Classical Education at Home,"['49276', '55517']",[],[],[],[]
96553,"['725225', '773903', '865406', '530446', '161801', '998023', '154299', '993125', '3291937', '3431702', '156537', '18476', '276444', '1203738', '126537', '1124890', '78092']",2004.0,The Story of the World: Early Modern Times from Elizabeth I to the Forty-Niners Activity Book 3: History for the Classical Child,['49276'],"['3314070', '3889437', '3889438']",[],[],[]
309308,"['909607', '2856197', '3280430', '9320243', '6714503', '2624112', '2260391', '91174', '716368', '187208', '608787', '6162544', '2534575', '1545591', '3216609', '9896903']",1984.0,Viva o Povo Brasileiro,['178169'],[],[],[],[]
309301,[],2000.0,Arte e Ciência de Roubar Galinha: Crônicas,['178169'],[],[],[],[]
332361,[],2006.0,The Best Intentions: Kofi Annan and the UN in the Era of American World Power,['135107'],[],[],[],[]
4836,"['3433301', '118192', '124893', '1001309', '1136604', '223669', '3664', '23050', '683006', '18377996', '441142', '925775', '277534', '373967', '79930', '67719', '659059', '152833']",2002.0,Fury,['3299'],[],[],[],[]
116231,"['455247', '1043745', '255045', '934509', '1127842', '384455', '8965840', '16284899', '332981', '1375114', '13538773', '15802139', '1525984', '1140735', '17286725', '25590', '1030044']",,Enola Gay: The Bombing of Hiroshima,"['48435', '166494']",[],[],[],[]
116233,[],1990.0,My Hiroshima,['67385'],[],[],[],"['1385405', '2843525']"
116236,"['265166', '106931', '395477', '264775', '962769', '516064', '784541', '1503431', '462710', '238718', '688260', '402999', '263839', '2479730', '230138', '358858', '421343', '770911']",,The Education of Little Tree,['67388'],[],[],[],[]
445440,"['16241541', '201767', '52930', '19102837', '12275', '1443432', '470460', '292602', '238970', '6983476', '17119104', '1805029', '2143538', '13450355', '4412415', '11093452']",2006.0,Border Country,['54235'],[],[],[],[]
445443,[],1997.0,Romeo and Juliet,"['4013489', '947', '361736', '437460']",[],[],[],[]
1435389,"['937385', '9660550', '1308205', '1476259', '17571519', '1841447', '1440882', '283123', '283249', '6550808', '570946', '15854588', '904704', '612220', '4693894']",1997.0,Gon Swimmin,['387672'],[],[],[],[]
733870,"['183693', '879747', '614805', '1295017', '172409', '13236290', '6214441', '17825235', '634419', '13460108', '567397']",,"The Merchant of Venus (Jane Lawless, #10)",['173246'],[],[],[],[]
347215,"['7535250', '12988559', '17560294', '18552647', '790501', '2669871', '17847997', '18302399', '19532270', '17827028', '18894501', '13647689', '1237217', '1569561', '17308458', '12094529', '17624501']",2001.0,Welcome to the Funny Farm: The All-True Misadventure of a Woman on the Edge,['199207'],[],[],[],[]
143190,[],1999.0,The Last Song Dogs,['34729'],[],[],[],[]
751391,"['680170', '4066312', '525622', '5303134', '129617', '420739', '6622367', '9277340', '8817382']",2006.0,"Dream a Little Dream (Chicago Stars, #4)",['41313'],[],[],[],[]
61523,"['563820', '1180333', '93531', '9993477', '42288', '20564', '78950', '1554931', '34431', '125321', '115538', '93818', '239810', '5319', '106749', '535856', '42036', '7331']",,A Christmas Carol,['239579'],['34636'],[],[],[]
61522,"['149789', '2141817', '20563', '45205', '514761', '337113', '675037']",1999.0,Bleak House,['239579'],[],[],[],[]
1392439,[],,John Sung: Flame of God in The Far East,['42420'],[],[],[],[]
8305,[],,Coffee Wisdom: 7 Finely-Ground Principles for Living a Full-Bodied Life,"['5442', '5442']",[],[],[],[]
1252811,"['102255', '29819', '1124378', '613192', '357491', '1821811', '775125', '25279', '843454', '491428', '6415223', '36598', '244588', '563098', '264775', '738676', '401814', '1776']",2002.0,"Liberty for All?: 1820-1860 (A History of US, Book 5)",['85416'],[],[],[],[]
1368069,[],2002.0,Growing Up Nigger Rich,['649662'],[],[],[],[]
972282,[],1996.0,A Woman Doctor's Guide to Miscarriage: Essential Facts and Up To The Minute Information on Coping With Pregnancy Loss and Trying Again,['491115'],[],[],[],[]
249864,"['879525', '67729', '929849', '2067510', '856232', '15998357', '1794066', '753143', '398244', '366239', '219436', '6271322', '310583', '929708', '908598', '1171357', '21847459', '17412714']",1971.0,The Green Man,['13078'],[],[],[],[]
249867,"['342445', '10596', '32627', '77232', '19580', '36321', '452157', '11557', '10092', '400906']",2003.0,"The Gunslinger (The Dark Tower, #1)",['3389'],[],[],[],[]
347826,[],2006.0,Provocations: Sylvia Ashton-Warner and Excitability in Education,[],[],[],['3978495'],[]
553002,"['158770', '486177', '100237', '155054', '657419', '3607373', '1320199', '1279970']",1999.0,"水滸傳, Vols. 1 and 2","['5058690', '5847865']",[],[],[],[]
71608,"['84737', '562212', '355789', '132376', '130220', '28370', '596986', '1506428', '427282', '130971', '625094', '17717', '28294', '2847395', '67145', '2458987', '1358541']",2000.0,Se una notte d'inverno un viaggiatore,['155517'],[],[],[],[]
620440,[],1979.0,DR STRANGE       P (Fireside Books (Holiday House)),['61907'],[],[],[],[]
1227044,"['332262', '137473', '383350', '1198250', '17735247', '6365770', '154654', '1437006', '145654', '1182952', '107481', '22521933', '248763', '183500', '1293441', '136999']",1996.0,The Takeover,['12459'],[],[],[],[]
552079,"['162817', '333794', '259032', '6285186', '8167480', '249140', '653283', '23604558', '369881', '590961', '288117', '1842550', '536576', '1323422', '1151248', '1254', '6895683']",2002.0,Leading Geeks: How to Manage and Lead the People Who Deliver Technology,['303232'],[],[],[],[]
1293726,[],1980.0,"Here Comes Charlie M (Charlie Muffin, #2)",['13286'],[],[],[],[]
3585,"['18079894', '477003', '7489526', '669148', '1255250', '1384804', '1039800', '689719', '1001016', '10504433', '18680662', '13622955', '143470', '288228', '678298', '1569191', '10472647', '78869']",2006.0,Sherlock Holmes: A Baker Street Dozen,['2448'],[],[],[],[]
162234,"['13759', '65111', '239917', '153800', '393145', '40159', '13927', '537070', '114956', '144007', '225092', '768878', '121823', '590324', '116560', '24785']",1999.0,"Harry Potter und der Gefangene von Askaban (Harry Potter, #3)",['1077326'],[],[],[],['436443']
1399078,[],1993.0,Mr Majeika and the School Book Week,['1580'],[],[],[],[]
510103,"['1146582', '1146218', '836593', '23461', '461979', '9368252', '184777', '9663371', '1597005', '979180', '6251401', '6399672', '176506', '535079', '19997']",1995.0,"Ring of Lightning (Dance of the Rings, #1)",['283894'],[],[],[],[]
510105,[],1992.0,"Harmonies of the 'Net (Netwalkers, #3)",['283894'],[],[],[],[]
1399077,[],,It's a Wonderful Life,"['469737', '55524', '238787']",[],[],[],[]
61582,"['13167847', '10415676', '10338405', '1057739', '805753', '1292506', '1662564', '13018463', '1345139', '392952', '12641192', '406775', '132770', '3085583', '5303293', '290798', '407421', '27945']",,"What Remains: A Memoir of Fate, Friendship, and Love",['34684'],[],[],[],[]
223628,[],1999.0,Uncle Remus: the Complete Tales,[],['70868'],[],['3399489'],[]
152535,"['1608665', '80992', '479035', '125201', '139781', '185073', '145108', '76547', '547046', '150382', '743913', '227913', '841116', '440025', '288064', '320599', '2350158']",1990.0,The Dyer's Hand,['14002590'],[],[],[],[]
2080729,[],2007.0,Risalah Manajemen Dakwah Kampus,['957466'],[],[],[],[]
1042075,"['2267195', '426025', '899492', '6219656', '16155373', '13369893', '188087', '9515118', '920649', '591189', '26530372', '13250990', '237764', '837422', '342823', '24874305', '9357703', '691928']",1973.0,The Yellow Wallpaper,['29527'],[],[],[],[]
678369,"['1100330', '1405670', '1054685', '839793', '1761143', '90364', '1641812', '1377269', '1324083', '6343114', '1036428', '1586961', '700460', '1499988']",1996.0,Mythology Of The Celtic People,['2815219'],[],[],[],[]
451211,"['612352', '333295', '6050388', '40941', '9138231', '641483', '645658', '816715', '599272', '23346826', '11256934', '853858', '16132711', '248105', '6437943', '1243559', '847635', '6343151']",,The Lunar Men: Five Friends Whose Curiosity Changed the World,['253322'],[],[],[],[]
146925,"['14029', '450667', '11296', '50143', '169439', '547334', '502118', '34468', '62823', '6713015', '9999', '389262']",2003.0,"Au sud de la frontière, à l'ouest du soleil",['3354'],[],[],[],['8884']
1137779,[],,"Kamen Tantei, Volume 1",['106464'],[],[],[],[]
331046,"['1132111', '425540', '1346731', '44139', '163676', '685421', '407854', '705046', '54213', '106744', '196626', '111209', '53257', '43273', '189644', '509196', '6330631', '207216']",1986.0,The Continuum Concept: In Search Of Happiness Lost,['189947'],[],[],[],[]
1137771,"['1906822', '1433867', '218587', '4504070', '22815908', '656650', '1446924', '40396', '17779554', '1831638', '15790802', '11855398', '1138481', '15986147', '2449316', '11556866', '463293', '1182269']",,Seconds,['451817'],[],[],[],[]
365517,"['214529', '51285', '236853', '108397', '241517', '216728', '11797160', '23281637', '786560', '1348104', '1277439', '418428']",,Introduction to Physical Metallurgy,['208933'],[],[],[],[]
50621,"['1188841', '1101272', '1013114', '124860', '402287', '41837', '270960', '1924490', '7530519', '125496', '195673', '13636433', '2509092', '1131364', '12994927', '2606881']",2005.0,The Red Notebook,['296961'],[],[],[],[]
178493,"['707982', '497834', '13497003', '148633', '58245', '576435', '806316', '148597', '6412246', '1774130', '245832']",2007.0,من او,['99961'],[],[],[],[]
178499,[],1993.0,"Johnny Gruelle, Creator of Raggedy Ann and Andy",['6447881'],[],[],[],[]
126393,"['18406247', '361140', '1843300', '226520', '447265', '45787', '692719', '18846', '188086', '18465930', '50548', '31414', '9210627', '89852', '12412', '13773003', '195543', '1382870']",2004.0,The Mrs. Dalloway Reader,"['6765', '12180']",[],[],[],[]
1014119,[],,An Introduction To The Science Of Hadith,['282684'],[],[],[],[]
95988,"['331195', '1169991', '13508567', '206786', '6403703', '6116751', '2411565', '6393198', '13140737', '8854839', '273935', '876796', '941785', '16080275', '712372', '964995']",1999.0,Messiah,['55213'],[],[],[],[]
711554,[],1999.0,A is for Amos,['88167'],[],[],[],[]
3589,"['26067711', '18747663', '1696927', '10454420', '704274', '17338578', '18490678', '1472754', '13512047', '16200623', '25489100', '18490902', '2247134']",2005.0,The Complete Adventures of Sherlock Holmes,['2448'],[],[],[],[]
118173,[],1999.0,The Horizontal Man,['5063'],[],[],[],[]
118178,"['45159', '134097', '36637', '123070', '198691', '581383', '8805331', '921550', '152104', '263951', '3321722', '3238642', '3561241', '119502', '42359', '1004335', '1272200', '549855']",,Boy: Tales of Childhood,['4273'],['146'],[],[],[]
424558,[],2006.0,Classical Considerations: Useful Wisdom from Greece and Rome,[],[],['167052'],['4003898'],[]
773971,"['683371', '220472', '15968', '116826', '702545', '442587', '293672', '3977220', '582755', '408357', '40673', '215251', '140776', '15059', '170277', '21535472', '182278', '18073660']",1997.0,The Fight,['7927'],[],[],[],[]
765536,[],2005.0,Fairy Tales,['6378'],[],[],[],[]
765539,[],1992.0,"Siege of Sardath (Fighting Fantasy, #49)",['6456980'],"['6456981', '11210']",[],[],[]
291965,"['930504', '131730', '76589', '24966', '54593', '37835', '8750756', '980134', '602203', '1248931', '7595514', '567020', '236468']",2002.0,The Parables of Peanuts,"['24416', '209672']",[],[],[],[]
291966,"['343804', '2895575', '2968429', '1043474', '203179', '615289', '2029448', '3255061', '996483', '6536512', '2139549', '2009470', '2895608', '818534', '1673293', '1282381']",2006.0,A Charlie Brown Thanksgiving,['209672'],[],[],[],[]
291961,"['3010855', '4095139', '1719256', '1480565', '466287', '1233538', '2041575', '795182', '2064353', '1174043', '2519710', '2041226', '2263267', '745100', '1680976', '635368', '525007']",2002.0,Jock of the Bushveld,['168813'],[],[],[],[]
24530,[],1988.0,Field Guide to Home Buying in America,"['13806', '2121', '13807']",[],[],[],[]
752749,"['85544', '412630', '62006', '291894', '24899', '125411']",2005.0,"My Teacher Flunked the Planet (My Teacher is an Alien, #4)",['10087'],[],[],[],[]
397084,[],1967.0,We Have Always Lived in the Castle: A Melodrama in Three Acts,"['213284', '13388']",[],[],[],[]
66139,"['1640282', '127938', '28418', '80129', '379119', '730556', '461298', '193684', '2706818', '352391', '604531', '79036', '119969', '1859658', '3320616', '684892']",1998.0,La vita è bella,"['37269', '37271']",[],[],[],[]
286121,[],2002.0,Porcher's Creek: Lives Between the Tides,['4762904'],[],[],[],[]
286123,[],2007.0,Maranatha Et in Arcadia Ego: The Companion,['663155'],[],[],[],[]
286127,"['291869', '196927', '779370', '7955881', '8522794', '7304437', '476913']",,"The Complete Bone Adventures, Issues 13-18",['5951'],[],[],[],[]
1718502,[],1998.0,Mens Rea and Other Stories,['2169376'],[],[],[],[]
973455,[],1999.0,Mizora: A World of Women,['4843288'],[],[],[],[]
123187,"['53958', '633023', '828063', '935448', '426206', '31964', '648484', '2540841', '8356081', '857094', '167110', '966189']",1979.0,Stormy,['70978'],[],[],[],[]
438139,"['422891', '3445983', '5961818', '240150', '2590846', '8533688', '2785070', '5669102', '171249', '2017910', '6566756', '23991', '13444853', '241068', '7348339', '8166660']",2002.0,This Organic Life: Confessions of a Suburban Homesteader,['43774'],[],[],[],[]
